id,name,nasaJplUrl,absoluteMagnitude,estimatedDiameterMinKm,estimatedDiameterMaxKm,isPotentiallyHazardous,isSentryObject,closeApproachDate,closeApproachVelocityKmh,missDistanceKm,orbitingBody
2006491,6491 (1991 OA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2006491,18.72,0.4792421155,1.071617948,True,False,1906-06-20,21485.4831962423,21995931.584492779,Earth
2007088,7088 Ishtar (1992 AA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2007088,16.84,1.1390819672,2.5470647106,False,False,,,,
2007350,7350 (1993 VA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2007350,17.16,0.9830033019,2.1980622051,False,False,1900-11-03,19877.7825403973,20604719.683685215,Venus
2007482,7482 (1994 PC1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2007482,16.58,1.2839702958,2.8710448625,True,False,1922-01-21,68295.7802544635,12398851.312159314,Earth
2007839,7839 (1994 ND),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2007839,17.83,0.7220295577,1.6145071727,False,False,1927-07-22,53236.3089012617,45954603.350035944,Earth
2007888,7888 (1993 UC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2007888,15.19,2.4353140627,5.4455277909,False,False,1906-03-28,82838.2220980585,25081782.606579366,Earth
2008013,8013 Gordonmoore (1990 KA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008013,17.09,1.0152078719,2.2700738128,False,False,1930-02-06,5008.3179972076,293254201.728795752,Juptr
2008034,8034 Akka (1992 LR),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008034,18.03,0.6584987829,1.4724480417,False,False,1940-08-14,28149.1968341681,23369934.195129153,Earth
2008037,8037 (1993 HO1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008037,16.63,1.2547435637,2.8056919027,False,False,1942-11-12,38690.6946790273,11612267.791109707,Mars
2008566,8566 (1996 EN),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008566,16.47,1.3506877983,3.0202297334,True,False,1911-09-08,83657.1643503005,3837113.752999631,Earth
2009856,9856 (1991 EE),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009856,17.09,1.0152078719,2.2700738128,True,False,1900-08-28,50560.3620813118,9138961.972779986,Earth
2009950,9950 ESA (1990 VB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009950,16.2,1.5295193534,3.4201092472,False,False,1987-03-12,46360.2342502969,14816759.91724401,Mars
2010145,10145 (1994 CK1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010145,17.0,1.0581688593,2.3661375011,False,False,1904-05-01,39649.8835237619,11150119.953249482,Venus
2010302,10302 (1989 ML),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010302,19.48,0.3377185972,0.7551617405,False,False,1900-07-04,9037.0967447873,12793497.509359417,Earth
2010860,10860 (1995 LE),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010860,17.02,1.0484675089,2.3444446221,False,False,1916-10-27,33750.6877289355,11188312.394178991,Mars
2011054,11054 (1991 FA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011054,17.07,1.0246014747,2.2910785472,False,False,1937-11-26,16176.8602334511,20153895.432197835,Earth
2011284,11284 Belenus (1990 BA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011284,18.25,0.5950520786,1.330576898,False,False,1914-09-05,32584.5829156284,14302316.553576405,Mars
2012538,12538 (1998 OH),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2012538,15.96,1.7082639526,3.8197943216,True,False,1910-04-24,53378.5442048744,16101185.028740102,Earth
2014402,14402 (1991 DB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2014402,18.77,0.4683332331,1.0472249454,False,False,1973-03-30,25259.9585457351,23320076.635889589,Earth
2015745,15745 Yuliya (1991 PM5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2015745,17.4,0.8801465209,1.9680674509,False,False,2063-10-20,33945.8280551304,12880960.113491935,Mars
2008507,8507 (1991 CB1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008507,17.21,0.9606274149,2.1480282008,False,False,1908-08-09,68102.579668896,20975965.228547799,Venus
2009058,9058 (1992 JB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009058,17.82,0.7253622947,1.6219593992,False,False,1924-04-20,41120.9157437687,14499312.967827844,Earth
2009162,9162 Kwiila (1987 OA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009162,18.01,0.6645917971,1.4860724357,False,False,1901-08-10,73803.9400214684,19593715.003102372,Earth
2010115,10115 (1992 SK),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010115,17.14,0.9920989194,2.2184006242,True,False,1928-07-27,31328.3154339766,7517056.348549021,Mars
2011311,11311 Peleus (1993 XN2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011311,15.74,1.8904055193,4.2270752462,False,False,1919-11-12,56891.2772828437,19119175.943750473,Earth
2011405,11405 (1999 CV3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011405,15.22,2.4019003012,5.3708123486,False,False,1909-08-03,56544.5252784892,18442573.96428491,Earth
2013651,13651 (1997 BR),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2013651,17.87,0.708851033,1.5850390958,True,False,1906-07-31,51786.3513159274,21090737.567119658,Earth
2007977,7977 (1977 QQ5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2007977,15.15,2.4805899315,5.5467677112,False,False,1994-03-14,50310.7782560158,11462293.697426444,Mars
2008176,8176 (1991 WA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008176,16.99,1.0630531449,2.3770590956,False,False,1916-06-12,103111.5499040923,6453380.816062755,Venus
2008201,8201 (1994 AH2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008201,15.93,1.7320282714,3.8729329538,False,False,1904-01-26,56344.2208542713,11059358.910560695,Venus
2008567,8567 (1996 HW1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008567,15.36,2.2519304668,5.0354696043,False,False,1967-09-16,22579.5902025194,18277980.912428868,Earth
2008709,8709 Kadlu (1994 JF1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008709,17.09,1.0152078719,2.2700738128,False,False,1905-03-31,27978.5099303631,14879195.919709553,Mars
2009400,9400 (1994 TW1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009400,14.84,2.8612445378,6.3979372868,False,False,1932-04-26,71602.856090199,13046609.580626556,Mars
2010165,10165 (1995 BL2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010165,17.36,0.8965096664,2.0046565566,False,False,1914-09-12,77773.4371511539,17620265.29005613,Venus
2011066,11066 Sigurd (1992 CC1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011066,15.17,2.4578477463,5.4959146391,False,False,1917-09-16,79379.79396894,21553474.38675386,Earth
2011500,11500 Tomaiyowit (1989 UR),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011500,18.38,0.5604733623,1.2532565376,True,False,1906-11-28,34218.7130853073,13957352.362515421,Earth
2007889,7889 (1994 LX),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2007889,15.24,2.3798795468,5.321572445,False,False,1900-03-23,79524.426873456,18765854.333043856,Venus
2008014,8014 (1990 MF),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008014,18.88,0.4451998164,0.9954970531,True,False,1900-09-27,35954.8104226892,6682919.314814442,Earth
2008035,8035 (1992 TB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008035,17.09,1.0152078719,2.2700738128,False,False,1923-09-22,75959.302099477,6194867.977452663,Venus
2009172,9172 Abhramu (1989 OB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009172,16.64,1.2489785407,2.7928009194,False,False,1969-09-10,14773.7057741904,280249931.950687863,Juptr
2009202,9202 (1993 PB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009202,16.1,1.6016033798,3.5812940302,False,False,1928-07-21,118404.0027724496,16633120.452472771,Venus
2010150,10150 (1994 PN),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010150,15.45,2.160503512,4.8310327184,False,False,,,,
2010563,10563 Izhdubar (1993 WD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010563,16.94,1.0878148336,2.4324279148,False,False,1900-05-06,125743.8823540567,44011497.365830513,Earth
2010636,10636 (1998 QK56),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010636,17.7,0.7665755735,1.7141150923,False,False,1911-02-17,41798.9812504302,18147211.325628559,Earth
2011398,11398 (1998 YP11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011398,16.36,1.4208720673,3.1771665298,False,False,1929-03-16,36383.0403227346,29870182.722361439,Earth
2011885,11885 Summanus (1990 SS),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011885,18.52,0.5254785303,1.1750057146,False,False,1900-02-20,38581.7433705036,39801430.034287573,Earth
2012711,12711 Tukmit (1991 BB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2012711,16.03,1.654074158,3.6986222571,False,False,1907-07-11,77919.0297817417,24242423.69463478,Earth
2012923,12923 Zephyr (1999 GK4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2012923,15.8,1.8388867207,4.1118757104,True,False,2032-09-22,49649.1022485871,27827974.237914317,Earth
2013553,13553 Masaakikoyama (1992 JE),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2013553,16.54,1.3078410858,2.9244215717,False,False,1924-10-15,31077.5089742595,9621133.096585249,Mars
2014827,14827 Hypnos (1986 JK),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2014827,18.81,0.4597851883,1.028110936,True,False,1919-07-01,25598.7144899843,141189137.522007863,Juptr
2015817,15817 Lucianotesi (1994 QC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2015817,18.47,0.5377184977,1.2023751136,False,False,1964-03-31,27243.3028122499,13999514.098689427,Mars
2016912,16912 Rhiannon (1998 EP8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016912,17.91,0.6959130436,1.5561088719,False,False,1911-07-25,47489.4312185833,8365934.950870631,Mars
2017181,17181 (1999 UM3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2017181,16.77,1.1763998937,2.6305101311,False,False,1903-01-29,19769.9207307181,168438513.589061667,Juptr
2017182,17182 (1999 VU),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2017182,17.13,0.99667824,2.2286402963,False,False,1901-12-30,48045.3593163494,29112446.637297116,Earth
2017511,17511 (1992 QN),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2017511,17.32,0.9131770255,2.0419259045,False,False,1918-01-13,54323.1270848203,29732069.5257207,Earth
2018736,18736 (1998 NU),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2018736,15.97,1.7004151927,3.8022439609,False,False,1921-06-08,43764.5019592318,6552387.214632758,Mars
2020236,20236 (1998 BZ7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2020236,17.72,0.7595475664,1.6983999907,True,False,1905-06-12,41031.873644643,10181489.078781157,Earth
2020790,20790 (2000 SE45),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2020790,16.64,1.2489785407,2.7928009194,False,False,1925-10-02,16904.7006809547,153635635.037692401,Juptr
2021277,21277 (1996 TO5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2021277,16.18,1.5436718218,3.4517551284,False,False,1945-06-07,55834.2412572308,5000363.677248716,Mars
2022753,22753 (1998 WT),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2022753,17.68,0.77366861,1.729975604,True,False,1900-05-14,63892.5914301685,11361535.881793416,Venus
2023183,23183 (2000 OY21),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2023183,16.05,1.6389095149,3.6647130844,False,False,,,,
2016064,16064 Davidharvey (1999 RH27),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016064,16.86,1.128638801,2.523713081,False,False,1900-08-18,26948.2064183553,282807827.286217604,Juptr
2016657,16657 (1993 UB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016657,16.55,1.3018321019,2.9109850751,False,False,,,,
2016960,16960 (1998 QS52),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016960,14.32,3.6354232184,8.1290534434,True,False,1902-10-08,29447.7245260114,248012802.858032733,Juptr
2017274,17274 (2000 LC16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2017274,16.87,1.1234531767,2.5121176727,False,False,1908-03-03,14997.7891556357,211728114.076423118,Juptr
2018106,18106 Blume (2000 NX3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2018106,17.78,0.7388477866,1.6521138758,False,False,1933-08-10,5361.2907545969,297334597.68646184,Juptr
2018882,18882 (1999 YN4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2018882,16.14,1.5723708236,3.5159280475,False,False,,,,
2019356,19356 (1997 GH3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2019356,17.0,1.0581688593,2.3661375011,False,False,2001-02-14,29134.6217564034,21794151.718508942,Earth
2020826,20826 (2000 UV13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2020826,13.85,4.5139316282,10.0934579665,False,False,1915-11-05,31444.323106163,186440801.753730921,Juptr
2022771,22771 (1999 CU3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2022771,16.96,1.0778416872,2.4101272816,False,False,1908-09-22,63335.821733266,13303041.841980262,Earth
2016636,16636 (1993 QP),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016636,18.78,0.4661814374,1.0424133839,False,False,2063-09-04,25316.2915723248,13520537.233483765,Mars
2016834,16834 (1997 WU22),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016834,15.75,1.8817198949,4.2076535996,False,False,1913-06-02,48039.5479906217,28767353.717268997,Earth
2018109,18109 (2000 NG11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2018109,17.19,0.9695159909,2.167903661,False,False,1920-10-06,7747.6801103902,28809322.995783248,Earth
2019764,19764 (2000 NF5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2019764,16.11,1.5942446807,3.5648394788,False,False,2001-12-06,3035.1963715394,296722734.334836647,Juptr
2020255,20255 (1998 FX2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2020255,18.45,0.5426939457,1.2135005535,False,False,1916-03-05,58421.0456657816,61214850.625871267,Earth
2020429,20429 (1998 YN1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2020429,17.76,0.745684261,1.6674006973,False,False,1900-05-12,36174.6139363175,23764983.977462942,Earth
2021374,21374 (1997 WS22),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2021374,17.45,0.8601119401,1.9232687664,False,False,1900-08-06,33456.154258256,13420538.836478005,Mars
2022099,22099 (2000 EX106),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2022099,18.09,0.6405528629,1.4323197447,False,False,1903-01-22,29426.1464606237,19308655.12487356,Venus
2016816,16816 (1997 UF9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016816,16.24,1.5016024791,3.3576852183,False,False,1906-07-19,79770.3013859605,20930785.415185691,Venus
2017188,17188 (1999 WC2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2017188,16.42,1.3821493588,3.0905799213,False,False,1914-06-10,67794.147245493,25910777.692245879,Earth
2018172,18172 (2000 QL7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2018172,15.69,1.9344387205,4.3255364773,False,False,1913-11-01,20133.1827212307,72586693.651309813,Earth
2020086,20086 (1994 LW),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2020086,16.68,1.2261821132,2.7418265579,False,False,1906-09-01,27372.6823455675,158928761.222938572,Juptr
2020425,20425 (1998 VD35),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2020425,20.51,0.2101623793,0.4699373665,True,False,1901-05-14,51970.6877587614,11271518.8341915,Earth
2020460,20460 Robwhiteley (1999 LO28),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2020460,15.41,2.2006702711,4.9208483223,False,False,2007-02-28,67006.723338625,12646805.922059268,Mars
2021088,21088 Chelyabinsk (1992 BL2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2021088,14.34,3.602093458,8.0545258335,False,False,2142-08-29,66474.2801832833,14756414.545011717,Mars
2024445,24445 (2000 PM8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2024445,14.71,3.0377706139,6.7926615927,False,False,2059-10-13,65867.750733074,27118250.108207581,Earth
2025330,25330 (1999 KV4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2025330,16.75,1.1872849879,2.6548499417,False,False,1915-04-04,33414.8512086329,29020106.723728562,Earth
2026379,26379 (1999 HZ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2026379,18.2,0.6089126221,1.3615700154,False,False,1915-08-10,50513.5340231101,16642486.027124121,Venus
2029075,29075 (1950 DA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2029075,17.28,0.930154254,2.0798881414,True,False,1919-03-02,56518.8786861685,12513834.045175541,Earth
2031210,31210 (1998 BX7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2031210,16.4,1.3949382293,3.1191767052,False,False,1911-10-08,7551.1528614262,240426215.962671502,Juptr
2031346,31346 (1998 PB1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2031346,17.16,0.9830033019,2.1980622051,False,False,1998-07-19,22005.6505123476,26580545.248141131,Earth
2031662,31662 (1999 HP11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2031662,19.54,0.3285148278,0.7345814866,False,False,1900-11-15,95401.3675040572,50886203.229395348,Earth
2032906,32906 (1994 RH),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2032906,16.04,1.6464743776,3.6816286314,False,False,1965-01-03,39227.0853712597,14703734.83691439,Mars
2035107,35107 (1991 VH),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2035107,16.85,1.133848361,2.5353620113,True,False,1905-07-30,32471.6750620642,15268885.894597195,Earth
2035396,35396 (1997 XF11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2035396,17.01,1.0533070151,2.3552660868,True,False,1907-05-19,33023.4367099679,14803979.546813105,Venus
2035670,35670 (1998 SU27),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2035670,19.57,0.3240074354,0.7245026508,False,False,1903-01-07,40124.7642940276,13939008.537057938,Earth
2036236,36236 (1999 VV),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2036236,15.95,1.7161489408,3.8374256911,False,False,,,,
2026310,26310 (1998 TX6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2026310,19.28,0.3703010782,0.828018383,False,False,1945-07-16,32439.4878353455,8943725.1137157,Mars
2026760,26760 (2001 KP41),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2026760,15.5,2.1113244479,4.7210649881,False,False,1907-12-01,22735.7049333659,251936308.842405032,Juptr
2027002,27002 (1998 DV9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2027002,18.31,0.5788352575,1.2943149835,True,False,1904-02-04,27315.7988971788,2265439.652763656,Earth
2027031,27031 (1998 RO4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2027031,17.89,0.7023522477,1.57050737,False,False,1983-01-26,26872.4327616213,10855098.756771619,Mars
2035432,35432 (1998 BG9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2035432,19.39,0.3520099801,0.7871182442,False,False,2104-01-03,41622.0948858712,26978374.25970378,Earth
2036284,36284 (2000 DM8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2036284,15.04,2.6094860325,5.8349881551,False,False,1908-07-29,121477.0100596535,2649242.248356809,Venus
2023548,23548 (1994 EF2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2023548,17.28,0.930154254,2.0798881414,False,False,1935-03-01,78048.3241738098,73587789.028823004,Earth
2023606,23606 (1996 AS1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2023606,18.39,0.5578982211,1.2474983468,False,False,1941-07-13,31578.5874201654,20453117.72581976,Earth
2024443,24443 (2000 OG),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2024443,16.42,1.3821493588,3.0905799213,False,False,1920-02-12,86533.6616865785,10419707.978979807,Mars
2025916,25916 (2001 CP44),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2025916,13.76,4.7049496112,10.5205871614,False,False,1918-06-10,15214.7556637599,276193888.521646317,Juptr
2026663,26663 (2000 XK47),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2026663,18.13,0.6288614556,1.4061769631,True,False,1924-02-03,41334.5642939492,20007727.946075444,Earth
2027346,27346 (2000 DN8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2027346,15.88,1.7723723926,3.9631451512,False,False,1953-09-18,60683.2966357736,5226200.361747466,Mars
2031345,31345 (1998 PG),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2031345,17.61,0.7990150812,1.7866520367,False,False,,,,
2031669,31669 (1999 JT6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2031669,16.19,1.536579294,3.4358957542,True,False,1921-03-02,44770.86937363,26204065.228927886,Earth
2033342,33342 (1998 WT24),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2033342,18.02,0.6615382752,1.4792445531,True,False,1905-07-17,91401.5414974874,9529365.723984759,Merc
2034613,34613 (2000 UR13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2034613,16.09,1.6089960451,3.5978245324,False,False,1937-08-24,32574.4782545174,4404119.435315974,Mars
2036017,36017 (1999 ND43),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2036017,19.29,0.3685996993,0.8242139842,False,False,1905-09-13,26867.8226674644,20035522.676809325,Earth
